id_venda;id_cliente;id_produto;valor;data_venda;vendedor;estado;cidade
2696;12696;6;280.11;07/04/2025;Vendedor_40;GO;Aparecida de Goiânia
2697;12697;1;168.3;05/01/2025;Vendedor_18;BA;Vitória da Conquista
2698;12698;3;90.93;17/08/2025;Vendedor_21;RJ;Niterói
2699;12699;4;104.13;23/01/2025;Vendedor_29;PE;Recife
2700;12700;4;134.77;08/03/2025;Vendedor_9;RJ;Niterói
2701;12701;2;88.06;17/08/2025;Vendedor_14;MG;Juiz de Fora
2702;12702;3;220.54;13/01/2025;Vendedor_18;PR;Curitiba
2703;12703;3;188.39;01/02/2025;Vendedor_19;DF;Brasília
2704;12704;1;272.49;17/05/2025;Vendedor_9;DF;Brasília
2705;12705;4;234.94;10/03/2025;Vendedor_18;RS;Porto Alegre
2706;12706;4;123.46;07/02/2025;Vendedor_34;BA;Feira de Santana
2707;12707;5;120.16;17/02/2025;Vendedor_10;DF;Brasília
2708;12708;1;242.05;06/04/2025;Vendedor_37;SP;Santos
2709;12709;4;172.59;12/08/2025;Vendedor_12;RJ;Rio de Janeiro
2710;12710;4;200.32;10/07/2025;Vendedor_32;GO;Goiânia
2711;12711;6;285.77;23/01/2025;Vendedor_46;PE;Petrolina
2712;12712;2;87.3;12/01/2025;Vendedor_40;PE;Recife
2713;12713;4;250.34;04/05/2025;Vendedor_29;PE;Recife
2714;12714;2;124.74;21/01/2025;Vendedor_6;PR;Londrina
2715;12715;4;255.86;05/02/2025;Vendedor_1;GO;Goiânia
2716;12716;6;200.69;27/01/2025;Vendedor_19;RJ;Rio de Janeiro
2717;12717;6;156.7;17/02/2025;Vendedor_10;GO;Aparecida de Goiânia
2718;12718;2;194.28;07/05/2025;Vendedor_1;DF;Brasília
2719;12719;1;156.01;01/06/2025;Vendedor_30;PE;Petrolina
2720;12720;2;87.52;31/07/2025;Vendedor_44;RS;Pelotas
2721;12721;4;206.62;30/04/2025;Vendedor_5;DF;Brasília
2722;12722;1;215.73;15/04/2025;Vendedor_44;PE;Recife
2723;12723;6;155.94;25/04/2025;Vendedor_36;BA;Salvador
2724;12724;3;86.52;22/05/2025;Vendedor_17;DF;Brasília
2725;12725;4;142.0;27/04/2025;Vendedor_1;PR;Londrina
2726;12726;4;281.23;03/07/2025;Vendedor_12;MG;Juiz de Fora
2727;12727;5;101.05;26/06/2025;Vendedor_14;BA;Feira de Santana
2728;12728;5;114.83;24/07/2025;Vendedor_34;DF;Brasília
2729;12729;1;271.83;15/01/2025;Vendedor_17;SP;Santos
2730;12730;6;140.82;02/07/2025;Vendedor_9;RS;Pelotas
2731;12731;3;131.99;18/05/2025;Vendedor_5;GO;Anápolis
2732;12732;2;142.02;18/07/2025;Vendedor_9;MG;Juiz de Fora
2733;12733;6;274.83;15/01/2025;Vendedor_46;GO;Aparecida de Goiânia
2734;12734;5;116.97;06/01/2025;Vendedor_30;RS;Pelotas
2735;12735;3;232.73;15/08/2025;Vendedor_41;DF;Brasília
2736;12736;3;270.9;19/01/2025;Vendedor_35;GO;Goiânia
2737;12737;1;296.92;17/03/2025;Vendedor_18;SP;Santos
2738;12738;2;294.56;30/06/2025;Vendedor_44;BA;Salvador
2739;12739;1;276.15;09/06/2025;Vendedor_21;MG;Juiz de Fora
2740;12740;3;156.29;12/01/2025;Vendedor_3;CE;Sobral
2741;12741;2;237.42;29/03/2025;Vendedor_14;BA;Salvador
2742;12742;6;111.35;12/06/2025;Vendedor_11;PE;Olinda
2743;12743;4;231.38;09/07/2025;Vendedor_25;PE;Recife
2744;12744;5;203.71;19/06/2025;Vendedor_37;MG;Belo Horizonte
2745;12745;6;293.83;29/08/2025;Vendedor_10;RS;Porto Alegre
2746;12746;2;129.86;13/07/2025;Vendedor_46;CE;Fortaleza
2747;12747;5;129.97;07/01/2025;Vendedor_21;DF;Brasília
2748;12748;6;274.92;08/08/2025;Vendedor_16;PE;Olinda
2749;12749;4;210.02;13/01/2025;Vendedor_38;MG;Belo Horizonte
2750;12750;6;226.07;22/06/2025;Vendedor_32;PE;Olinda
2751;12751;6;156.27;27/07/2025;Vendedor_4;GO;Aparecida de Goiânia
2752;12752;1;106.5;04/02/2025;Vendedor_1;DF;Brasília
2753;12753;1;199.15;29/08/2025;Vendedor_10;PE;Recife
2754;12754;3;201.23;19/03/2025;Vendedor_8;RS;Pelotas
2755;12755;1;261.94;24/04/2025;Vendedor_32;SP;Santos
2756;12756;2;273.52;22/05/2025;Vendedor_3;RS;Caxias do Sul
2757;12757;5;186.89;01/01/2025;Vendedor_48;BA;Vitória da Conquista
2758;12758;6;131.28;19/05/2025;Vendedor_31;PE;Recife
2759;12759;2;231.16;10/01/2025;Vendedor_23;PR;Londrina
2760;12760;5;223.57;17/06/2025;Vendedor_37;PR;Curitiba
2761;12761;4;202.22;19/03/2025;Vendedor_8;PE;Petrolina
2762;12762;5;188.47;10/07/2025;Vendedor_49;RJ;Volta Redonda
2763;12763;3;121.34;07/02/2025;Vendedor_46;CE;Fortaleza
2764;12764;1;167.26;07/04/2025;Vendedor_42;CE;Sobral
2765;12765;2;254.1;06/06/2025;Vendedor_29;SP;São Paulo
2766;12766;6;195.08;28/06/2025;Vendedor_48;PE;Petrolina
2767;12767;2;170.59;08/07/2025;Vendedor_33;BA;Salvador
2768;12768;6;179.73;08/01/2025;Vendedor_25;SP;Santos
2769;12769;1;279.03;13/08/2025;Vendedor_48;PR;Londrina
2770;12770;4;220.55;02/03/2025;Vendedor_2;PR;Londrina
2771;12771;5;148.8;11/05/2025;Vendedor_5;RJ;Volta Redonda
2772;12772;2;119.77;17/05/2025;Vendedor_14;GO;Goiânia
2773;12773;6;249.32;13/01/2025;Vendedor_35;DF;Brasília
2774;12774;3;233.49;06/01/2025;Vendedor_14;MG;Belo Horizonte
2775;12775;6;188.71;02/05/2025;Vendedor_39;MG;Belo Horizonte
2776;12776;2;208.39;05/02/2025;Vendedor_19;BA;Salvador
2777;12777;6;151.26;18/08/2025;Vendedor_16;RS;Pelotas
2778;12778;6;128.92;16/07/2025;Vendedor_18;RJ;Volta Redonda
2779;12779;6;107.09;14/05/2025;Vendedor_2;GO;Anápolis
2780;12780;1;144.5;15/01/2025;Vendedor_3;RJ;Volta Redonda
2781;12781;3;118.04;31/01/2025;Vendedor_7;DF;Brasília
2782;12782;4;185.45;13/06/2025;Vendedor_41;BA;Feira de Santana
2783;12783;2;295.23;13/08/2025;Vendedor_12;RS;Pelotas
2784;12784;5;180.98;15/05/2025;Vendedor_16;DF;Brasília
2785;12785;3;80.46;05/03/2025;Vendedor_18;RS;Pelotas
2786;12786;2;281.39;27/05/2025;Vendedor_35;PE;Petrolina
2787;12787;5;168.08;24/02/2025;Vendedor_32;SP;Campinas
2788;12788;3;104.8;10/05/2025;Vendedor_10;DF;Brasília
2789;12789;5;177.36;08/04/2025;Vendedor_33;PR;Londrina
2790;12790;3;237.65;26/02/2025;Vendedor_16;PE;Petrolina
2791;12791;5;152.93;22/04/2025;Vendedor_23;DF;Brasília
2792;12792;5;211.85;20/02/2025;Vendedor_30;PR;Maringá
2793;12793;2;109.17;13/06/2025;Vendedor_46;BA;Salvador
2794;12794;3;297.95;12/06/2025;Vendedor_8;RJ;Niterói
2795;12795;4;196.7;06/02/2025;Vendedor_1;DF;Brasília
2796;12796;6;82.09;05/02/2025;Vendedor_9;DF;Brasília
2797;12797;5;234.83;05/01/2025;Vendedor_33;RS;Caxias do Sul
2798;12798;6;210.74;31/03/2025;Vendedor_16;PR;Maringá
2799;12799;2;87.33;29/05/2025;Vendedor_4;BA;Feira de Santana
2800;12800;2;94.68;22/02/2025;Vendedor_42;GO;Aparecida de Goiânia
2801;12801;3;122.58;30/03/2025;Vendedor_7;BA;Salvador
2802;12802;6;111.96;14/02/2025;Vendedor_30;SP;Santos
2803;12803;2;207.1;29/08/2025;Vendedor_3;DF;Brasília
2804;12804;6;168.82;05/08/2025;Vendedor_7;GO;Aparecida de Goiânia
2805;12805;6;104.65;23/07/2025;Vendedor_26;DF;Brasília
2806;12806;1;80.19;07/02/2025;Vendedor_40;PE;Recife
2807;12807;5;177.49;26/08/2025;Vendedor_24;RS;Pelotas
2808;12808;3;291.09;17/07/2025;Vendedor_16;MG;Uberlândia
2809;12809;1;140.55;07/01/2025;Vendedor_34;PR;Maringá
2810;12810;5;121.62;08/01/2025;Vendedor_50;DF;Brasília
2811;12811;3;232.65;30/01/2025;Vendedor_8;PR;Londrina
2812;12812;3;247.27;31/07/2025;Vendedor_48;PE;Recife
2813;12813;4;103.94;15/04/2025;Vendedor_31;CE;Juazeiro do Norte
2814;12814;2;115.7;30/08/2025;Vendedor_21;MG;Juiz de Fora
2815;12815;3;214.59;24/07/2025;Vendedor_11;MG;Belo Horizonte
2816;12816;2;158.81;27/07/2025;Vendedor_30;RS;Porto Alegre
2817;12817;6;102.03;01/06/2025;Vendedor_30;DF;Brasília
2818;12818;1;212.04;22/03/2025;Vendedor_11;DF;Brasília
2819;12819;2;226.65;30/04/2025;Vendedor_38;RJ;Niterói
2820;12820;4;226.52;18/03/2025;Vendedor_12;RS;Caxias do Sul
2821;12821;1;177.8;10/04/2025;Vendedor_26;PR;Londrina
2822;12822;4;280.34;25/03/2025;Vendedor_42;SP;São Paulo
2823;12823;4;169.39;17/03/2025;Vendedor_28;GO;Anápolis
2824;12824;1;150.74;29/05/2025;Vendedor_9;BA;Vitória da Conquista
2825;12825;4;167.12;15/06/2025;Vendedor_10;DF;Brasília
2826;12826;6;242.44;06/02/2025;Vendedor_15;DF;Brasília
2827;12827;5;210.7;26/03/2025;Vendedor_32;PE;Recife
2828;12828;2;152.43;21/01/2025;Vendedor_12;RS;Pelotas
2829;12829;1;193.2;04/05/2025;Vendedor_17;CE;Juazeiro do Norte
2830;12830;4;168.24;15/08/2025;Vendedor_47;BA;Feira de Santana
2831;12831;1;293.76;13/08/2025;Vendedor_9;RS;Caxias do Sul
2832;12832;4;194.78;11/03/2025;Vendedor_18;MG;Uberlândia
2833;12833;2;112.1;23/04/2025;Vendedor_29;SP;São Paulo
2834;12834;3;178.07;13/05/2025;Vendedor_7;RJ;Volta Redonda
2835;12835;2;133.37;06/06/2025;Vendedor_25;RS;Caxias do Sul
2836;12836;6;172.19;29/05/2025;Vendedor_13;GO;Anápolis
2837;12837;4;123.27;14/07/2025;Vendedor_49;BA;Salvador
2838;12838;4;157.01;23/07/2025;Vendedor_37;RS;Caxias do Sul
2839;12839;6;271.81;16/02/2025;Vendedor_12;PR;Curitiba
2840;12840;6;132.51;04/05/2025;Vendedor_45;RS;Pelotas
2841;12841;4;223.53;09/07/2025;Vendedor_35;PE;Petrolina
2842;12842;6;182.36;19/05/2025;Vendedor_22;SP;São Paulo
2843;12843;1;294.68;13/01/2025;Vendedor_15;CE;Sobral
2844;12844;6;85.07;13/01/2025;Vendedor_7;RS;Caxias do Sul
2845;12845;1;169.03;11/02/2025;Vendedor_38;BA;Vitória da Conquista
2846;12846;1;198.31;09/07/2025;Vendedor_6;MG;Belo Horizonte
2847;12847;3;146.58;22/05/2025;Vendedor_45;CE;Sobral
2848;12848;6;290.84;02/07/2025;Vendedor_37;GO;Aparecida de Goiânia
2849;12849;6;276.3;26/07/2025;Vendedor_49;MG;Juiz de Fora
2850;12850;4;140.63;02/06/2025;Vendedor_6;GO;Goiânia
2851;12851;5;125.55;09/02/2025;Vendedor_50;PR;Maringá
2852;12852;1;88.63;30/05/2025;Vendedor_19;PE;Petrolina
2853;12853;1;116.38;20/04/2025;Vendedor_33;CE;Juazeiro do Norte
2854;12854;6;259.08;16/01/2025;Vendedor_5;MG;Juiz de Fora
2855;12855;4;275.7;04/05/2025;Vendedor_47;SP;Campinas
2856;12856;3;130.52;14/03/2025;Vendedor_33;SP;Santos
2857;12857;5;223.01;24/07/2025;Vendedor_21;PE;Petrolina
2858;12858;1;181.65;20/07/2025;Vendedor_15;PE;Recife
2859;12859;2;89.83;30/07/2025;Vendedor_27;SP;Campinas
2860;12860;5;110.25;19/01/2025;Vendedor_30;CE;Juazeiro do Norte
2861;12861;5;134.59;23/07/2025;Vendedor_5;DF;Brasília
2862;12862;5;296.15;18/05/2025;Vendedor_23;BA;Vitória da Conquista
2863;12863;5;195.36;13/01/2025;Vendedor_46;PR;Londrina
2864;12864;5;212.03;12/05/2025;Vendedor_41;RS;Porto Alegre
2865;12865;4;225.01;09/05/2025;Vendedor_21;CE;Sobral
2866;12866;5;185.66;20/03/2025;Vendedor_1;RJ;Volta Redonda
2867;12867;5;255.57;07/03/2025;Vendedor_9;DF;Brasília
2868;12868;2;258.98;19/07/2025;Vendedor_34;GO;Anápolis
2869;12869;3;84.41;03/03/2025;Vendedor_32;CE;Sobral
2870;12870;3;256.73;12/07/2025;Vendedor_48;GO;Goiânia
2871;12871;1;107.14;25/02/2025;Vendedor_6;SP;Santos
2872;12872;1;273.27;19/02/2025;Vendedor_23;GO;Aparecida de Goiânia
2873;12873;4;84.86;22/06/2025;Vendedor_39;PE;Olinda
2874;12874;5;240.14;06/06/2025;Vendedor_16;CE;Sobral
2875;12875;3;293.63;08/07/2025;Vendedor_17;PR;Maringá
2876;12876;1;117.23;03/08/2025;Vendedor_14;GO;Aparecida de Goiânia
2877;12877;3;257.45;18/02/2025;Vendedor_15;BA;Feira de Santana
2878;12878;3;147.92;16/06/2025;Vendedor_47;DF;Brasília
2879;12879;3;168.08;16/02/2025;Vendedor_42;MG;Belo Horizonte
2880;12880;1;219.38;10/02/2025;Vendedor_4;PR;Londrina
2881;12881;5;261.21;17/01/2025;Vendedor_38;RJ;Rio de Janeiro
2882;12882;1;197.29;18/03/2025;Vendedor_42;CE;Sobral
2883;12883;6;248.96;04/03/2025;Vendedor_26;SP;Campinas
2884;12884;3;265.88;20/03/2025;Vendedor_6;BA;Salvador
2885;12885;5;281.6;30/06/2025;Vendedor_26;GO;Anápolis
2886;12886;3;203.04;16/05/2025;Vendedor_32;DF;Brasília
2887;12887;6;160.1;09/06/2025;Vendedor_19;RS;Porto Alegre
2888;12888;3;234.99;27/04/2025;Vendedor_50;GO;Goiânia
2889;12889;2;280.65;07/01/2025;Vendedor_44;GO;Goiânia
2890;12890;1;131.15;25/06/2025;Vendedor_38;BA;Vitória da Conquista
2891;12891;5;208.67;24/07/2025;Vendedor_45;RS;Caxias do Sul
2892;12892;4;148.74;25/08/2025;Vendedor_23;MG;Uberlândia
2893;12893;3;217.0;20/03/2025;Vendedor_10;BA;Feira de Santana
2894;12894;5;223.88;29/07/2025;Vendedor_46;SP;São Paulo
2895;12895;6;282.3;23/06/2025;Vendedor_40;SP;São Paulo
2896;12896;3;181.73;07/07/2025;Vendedor_14;BA;Feira de Santana
2897;12897;2;180.64;22/03/2025;Vendedor_10;DF;Brasília
2898;12898;2;295.14;16/02/2025;Vendedor_29;SP;Campinas
2899;12899;5;245.58;20/06/2025;Vendedor_9;RJ;Rio de Janeiro
2900;12900;4;148.08;22/03/2025;Vendedor_22;PE;Olinda
2901;12901;1;195.48;02/03/2025;Vendedor_4;RS;Caxias do Sul
2902;12902;1;149.96;14/02/2025;Vendedor_25;RJ;Rio de Janeiro
2903;12903;1;206.44;11/07/2025;Vendedor_47;RS;Porto Alegre
2904;12904;2;252.38;12/05/2025;Vendedor_17;PE;Recife
2905;12905;4;129.91;04/03/2025;Vendedor_50;CE;Sobral
2906;12906;4;141.09;04/07/2025;Vendedor_34;MG;Juiz de Fora
2907;12907;2;127.17;12/06/2025;Vendedor_47;GO;Aparecida de Goiânia
2908;12908;6;112.74;22/05/2025;Vendedor_40;CE;Juazeiro do Norte
2909;12909;1;110.09;13/04/2025;Vendedor_5;RJ;Niterói
2910;12910;4;210.48;29/06/2025;Vendedor_17;GO;Aparecida de Goiânia
2911;12911;6;100.99;24/08/2025;Vendedor_14;GO;Anápolis
2912;12912;4;216.56;18/06/2025;Vendedor_9;PE;Olinda
2913;12913;2;240.3;20/03/2025;Vendedor_39;PE;Recife
2914;12914;6;204.12;09/07/2025;Vendedor_47;CE;Sobral
2915;12915;1;112.5;27/03/2025;Vendedor_25;MG;Uberlândia
2916;12916;1;236.08;27/04/2025;Vendedor_45;RJ;Rio de Janeiro
2917;12917;2;292.66;11/07/2025;Vendedor_50;MG;Uberlândia
2918;12918;4;216.7;04/03/2025;Vendedor_28;BA;Salvador
2919;12919;4;179.7;30/01/2025;Vendedor_46;PR;Londrina
2920;12920;6;142.12;08/08/2025;Vendedor_1;RS;Porto Alegre
2921;12921;5;230.35;09/08/2025;Vendedor_38;SP;São Paulo
2922;12922;4;240.01;27/08/2025;Vendedor_6;RS;Caxias do Sul
2923;12923;2;202.96;28/01/2025;Vendedor_4;MG;Uberlândia
2924;12924;4;139.1;05/07/2025;Vendedor_44;BA;Feira de Santana
2925;12925;1;292.59;02/01/2025;Vendedor_18;GO;Aparecida de Goiânia
2926;12926;1;114.55;08/06/2025;Vendedor_35;RS;Pelotas
2927;12927;1;291.62;20/02/2025;Vendedor_16;RJ;Volta Redonda
2928;12928;3;88.75;14/03/2025;Vendedor_5;DF;Brasília
2929;12929;3;132.93;04/08/2025;Vendedor_4;PE;Petrolina
2930;12930;2;215.81;12/06/2025;Vendedor_37;BA;Vitória da Conquista
2931;12931;4;206.51;27/07/2025;Vendedor_11;DF;Brasília
2932;12932;1;216.5;02/04/2025;Vendedor_16;DF;Brasília
2933;12933;1;238.23;01/06/2025;Vendedor_23;RJ;Rio de Janeiro
2934;12934;3;96.76;19/04/2025;Vendedor_4;DF;Brasília
2935;12935;6;222.88;09/06/2025;Vendedor_21;SP;Santos
2936;12936;5;240.07;27/05/2025;Vendedor_34;SP;Campinas
2937;12937;3;260.95;26/08/2025;Vendedor_50;CE;Fortaleza
2938;12938;2;228.57;21/07/2025;Vendedor_26;SP;Santos
2939;12939;3;161.21;04/05/2025;Vendedor_44;CE;Juazeiro do Norte
2940;12940;2;245.91;15/03/2025;Vendedor_39;CE;Sobral
2941;12941;1;129.73;05/01/2025;Vendedor_27;DF;Brasília
2942;12942;5;105.72;05/04/2025;Vendedor_12;RS;Pelotas
2943;12943;6;186.78;04/04/2025;Vendedor_20;RJ;Niterói
2944;12944;6;174.38;16/08/2025;Vendedor_45;SP;São Paulo
2945;12945;6;221.46;08/08/2025;Vendedor_36;MG;Juiz de Fora
2946;12946;2;214.93;12/07/2025;Vendedor_45;RJ;Rio de Janeiro
2947;12947;6;94.15;24/01/2025;Vendedor_37;PR;Curitiba
2948;12948;3;219.94;16/01/2025;Vendedor_40;GO;Goiânia
2949;12949;1;144.78;01/02/2025;Vendedor_24;GO;Goiânia
2950;12950;4;242.1;22/06/2025;Vendedor_19;BA;Vitória da Conquista
2951;12951;4;184.68;07/01/2025;Vendedor_18;MG;Belo Horizonte
2952;12952;4;213.25;25/08/2025;Vendedor_43;RJ;Rio de Janeiro
2953;12953;2;214.18;21/01/2025;Vendedor_6;SP;Campinas
2954;12954;1;164.53;30/06/2025;Vendedor_15;RS;Porto Alegre
2955;12955;5;192.21;25/07/2025;Vendedor_38;RJ;Rio de Janeiro
2956;12956;5;191.86;10/05/2025;Vendedor_37;SP;Santos
2957;12957;1;242.23;08/02/2025;Vendedor_25;CE;Fortaleza
2958;12958;4;167.72;09/01/2025;Vendedor_50;BA;Feira de Santana
2959;12959;4;202.47;24/06/2025;Vendedor_34;MG;Uberlândia
2960;12960;4;197.91;12/07/2025;Vendedor_33;RJ;Niterói
2961;12961;1;145.88;08/06/2025;Vendedor_27;CE;Fortaleza
2962;12962;5;296.34;09/04/2025;Vendedor_9;BA;Feira de Santana
2963;12963;2;101.24;12/02/2025;Vendedor_33;GO;Aparecida de Goiânia
2964;12964;4;158.9;10/03/2025;Vendedor_41;CE;Fortaleza
2965;12965;3;291.88;28/07/2025;Vendedor_17;BA;Vitória da Conquista
2966;12966;4;219.44;08/03/2025;Vendedor_36;GO;Goiânia
2967;12967;4;114.59;02/07/2025;Vendedor_48;DF;Brasília
2968;12968;5;98.24;14/07/2025;Vendedor_3;CE;Fortaleza
2969;12969;4;161.66;01/05/2025;Vendedor_30;CE;Sobral
2970;12970;1;112.94;03/02/2025;Vendedor_40;DF;Brasília
2971;12971;3;214.43;12/02/2025;Vendedor_16;BA;Salvador
2972;12972;5;235.12;11/02/2025;Vendedor_21;PR;Maringá
2973;12973;4;284.37;04/07/2025;Vendedor_43;BA;Feira de Santana
2974;12974;6;111.08;24/04/2025;Vendedor_39;RS;Pelotas
2975;12975;1;98.1;11/02/2025;Vendedor_9;DF;Brasília
2976;12976;6;217.55;16/04/2025;Vendedor_45;MG;Belo Horizonte
2977;12977;2;134.04;23/08/2025;Vendedor_6;PE;Olinda
2978;12978;4;155.32;03/07/2025;Vendedor_30;SP;São Paulo
2979;12979;6;117.48;19/04/2025;Vendedor_46;BA;Salvador
2980;12980;4;158.71;22/01/2025;Vendedor_46;MG;Juiz de Fora
2981;12981;1;141.98;29/08/2025;Vendedor_24;MG;Uberlândia
2982;12982;6;263.11;31/08/2025;Vendedor_10;CE;Juazeiro do Norte
2983;12983;5;112.36;24/02/2025;Vendedor_34;CE;Sobral
2984;12984;1;172.92;23/01/2025;Vendedor_41;RJ;Niterói
2985;12985;2;159.33;17/07/2025;Vendedor_39;CE;Fortaleza
2986;12986;3;122.07;19/07/2025;Vendedor_32;RJ;Rio de Janeiro
2987;12987;4;149.71;04/07/2025;Vendedor_26;GO;Anápolis
2988;12988;6;242.93;07/01/2025;Vendedor_28;RJ;Niterói
2989;12989;2;257.53;12/05/2025;Vendedor_5;DF;Brasília
2990;12990;4;157.48;26/02/2025;Vendedor_3;PR;Maringá
2991;12991;1;164.19;02/01/2025;Vendedor_7;RS;Pelotas
2992;12992;1;223.34;16/08/2025;Vendedor_22;SP;São Paulo
2993;12993;6;200.2;01/02/2025;Vendedor_30;MG;Belo Horizonte
2994;12994;1;188.81;14/02/2025;Vendedor_28;DF;Brasília
2995;12995;6;254.45;12/06/2025;Vendedor_24;RS;Porto Alegre
2996;12996;3;278.71;05/01/2025;Vendedor_25;CE;Sobral
2997;12997;3;155.07;08/08/2025;Vendedor_34;RS;Pelotas
2998;12998;2;86.8;16/03/2025;Vendedor_27;DF;Brasília
2999;12999;5;163.03;20/07/2025;Vendedor_45;DF;Brasília
3000;13000;6;148.44;05/02/2025;Vendedor_8;GO;Anápolis
3001;13001;6;224.97;13/04/2025;Vendedor_43;DF;Brasília
3002;13002;2;255.1;07/03/2025;Vendedor_32;GO;Aparecida de Goiânia
3003;13003;6;148.98;17/07/2025;Vendedor_40;CE;Fortaleza
3004;13004;4;97.63;27/03/2025;Vendedor_47;SP;São Paulo
3005;13005;2;161.14;04/04/2025;Vendedor_45;BA;Vitória da Conquista
3006;13006;3;186.97;05/07/2025;Vendedor_14;PR;Curitiba
3007;13007;2;140.46;05/01/2025;Vendedor_2;PE;Olinda
3008;13008;1;156.89;03/04/2025;Vendedor_40;SP;São Paulo
3009;13009;6;201.49;11/03/2025;Vendedor_24;CE;Juazeiro do Norte
3010;13010;6;241.95;28/04/2025;Vendedor_43;SP;São Paulo
3011;13011;5;201.29;08/05/2025;Vendedor_3;SP;Santos
3012;13012;1;169.33;06/05/2025;Vendedor_1;SP;Campinas
3013;13013;4;275.24;02/03/2025;Vendedor_28;RS;Caxias do Sul
3014;13014;1;239.63;18/04/2025;Vendedor_26;GO;Aparecida de Goiânia
3015;13015;6;268.56;01/01/2025;Vendedor_25;RS;Caxias do Sul
3016;13016;3;232.26;13/07/2025;Vendedor_27;PR;Curitiba
3017;13017;4;155.65;18/08/2025;Vendedor_10;CE;Juazeiro do Norte
3018;13018;1;193.0;24/02/2025;Vendedor_40;GO;Anápolis
3019;13019;1;244.41;11/02/2025;Vendedor_24;CE;Fortaleza
3020;13020;2;276.07;09/03/2025;Vendedor_32;CE;Juazeiro do Norte
3021;13021;5;211.04;16/05/2025;Vendedor_45;SP;Campinas
3022;13022;1;224.99;21/01/2025;Vendedor_11;RJ;Volta Redonda
3023;13023;5;267.64;20/07/2025;Vendedor_1;MG;Belo Horizonte
3024;13024;4;172.08;12/04/2025;Vendedor_45;PR;Londrina
3025;13025;5;174.46;08/04/2025;Vendedor_2;PR;Londrina
3026;13026;1;284.09;05/03/2025;Vendedor_15;SP;São Paulo
3027;13027;6;270.18;22/02/2025;Vendedor_8;PE;Petrolina
3028;13028;1;204.94;12/01/2025;Vendedor_13;BA;Feira de Santana
3029;13029;3;295.78;13/02/2025;Vendedor_26;SP;Santos
3030;13030;2;292.66;23/05/2025;Vendedor_34;CE;Fortaleza
3031;13031;5;212.84;01/04/2025;Vendedor_24;RS;Porto Alegre
3032;13032;6;150.82;24/05/2025;Vendedor_1;SP;São Paulo
3033;13033;5;114.7;05/01/2025;Vendedor_5;SP;Santos
3034;13034;2;175.65;11/08/2025;Vendedor_41;CE;Sobral
3035;13035;5;250.85;11/04/2025;Vendedor_41;MG;Uberlândia
3036;13036;2;158.69;03/07/2025;Vendedor_19;PE;Petrolina
3037;13037;4;143.64;15/08/2025;Vendedor_12;CE;Fortaleza
3038;13038;4;230.32;16/08/2025;Vendedor_9;MG;Belo Horizonte
3039;13039;5;212.98;22/01/2025;Vendedor_2;GO;Goiânia
3040;13040;3;221.5;14/02/2025;Vendedor_8;MG;Uberlândia
3041;13041;1;91.2;08/08/2025;Vendedor_43;PE;Recife
3042;13042;5;178.23;26/08/2025;Vendedor_10;RS;Caxias do Sul
3043;13043;4;258.35;15/01/2025;Vendedor_29;SP;São Paulo
3044;13044;6;296.54;20/03/2025;Vendedor_23;SP;Campinas
3045;13045;5;106.18;08/07/2025;Vendedor_27;DF;Brasília
3046;13046;2;238.94;05/08/2025;Vendedor_47;GO;Anápolis
3047;13047;2;154.23;27/02/2025;Vendedor_37;PR;Maringá
3048;13048;4;167.78;19/04/2025;Vendedor_16;PR;Curitiba
3049;13049;1;206.94;09/04/2025;Vendedor_43;CE;Juazeiro do Norte
3050;13050;2;112.52;20/06/2025;Vendedor_32;GO;Anápolis
3051;13051;4;106.1;25/05/2025;Vendedor_13;RS;Porto Alegre
3052;13052;3;120.32;18/05/2025;Vendedor_6;CE;Fortaleza
3053;13053;4;106.26;25/02/2025;Vendedor_23;MG;Belo Horizonte
3054;13054;4;84.78;10/08/2025;Vendedor_36;RS;Porto Alegre
3055;13055;1;283.96;07/06/2025;Vendedor_24;RS;Pelotas
3056;13056;1;285.87;16/08/2025;Vendedor_11;CE;Sobral
3057;13057;6;99.61;01/05/2025;Vendedor_30;MG;Uberlândia
3058;13058;1;296.02;11/06/2025;Vendedor_15;RJ;Niterói
3059;13059;6;182.69;19/06/2025;Vendedor_17;SP;São Paulo
3060;13060;3;90.47;01/02/2025;Vendedor_30;DF;Brasília
3061;13061;2;274.72;04/05/2025;Vendedor_22;RS;Pelotas
3062;13062;4;229.24;15/03/2025;Vendedor_15;PE;Petrolina
3063;13063;1;288.96;23/04/2025;Vendedor_3;PE;Petrolina
3064;13064;2;275.68;30/04/2025;Vendedor_21;BA;Feira de Santana
3065;13065;2;190.67;13/04/2025;Vendedor_38;DF;Brasília
3066;13066;6;132.58;17/06/2025;Vendedor_47;BA;Vitória da Conquista
3067;13067;3;179.79;08/07/2025;Vendedor_46;RS;Caxias do Sul
3068;13068;5;88.98;07/01/2025;Vendedor_9;PR;Curitiba
3069;13069;3;201.92;01/05/2025;Vendedor_46;GO;Anápolis
3070;13070;2;138.05;04/06/2025;Vendedor_44;PE;Petrolina
3071;13071;3;260.77;25/02/2025;Vendedor_15;GO;Goiânia
3072;13072;1;90.69;12/07/2025;Vendedor_22;DF;Brasília
3073;13073;6;227.37;15/07/2025;Vendedor_36;PE;Olinda
3074;13074;1;245.61;19/04/2025;Vendedor_33;DF;Brasília
