id_cliente;nome_cliente;estado;cidade;regiao;segmento;data_entrada;plano;valor;status;idade;genero;renda_estimada;vendedor;data_cancelamento
5012;Cliente_5012;RJ;Volta Redonda;Sudeste;Residencial;18/10/2022;TV + Fibra;199.9;Ativo;61;Feminino;3806;Vendedor_34;
5013;Cliente_5013;CE;Fortaleza;Sudeste;Residencial;06/08/2024;Fibra 300MB;89.9;Ativo;73;Masculino;16808;Vendedor_18;
5014;Cliente_5014;RJ;Rio de Janeiro;Centro-Oeste;Residencial;08/03/2024;Móvel Pós;89.9;Ativo;48;Feminino;18367;Vendedor_11;
5015;Cliente_5015;PE;Olinda;Nordeste;Governo;16/09/2023;Fibra 300MB;89.9;Ativo;47;Feminino;1929;Vendedor_11;
5016;Cliente_5016;CE;Sobral;Norte;Empresarial;01/11/2022;Fibra 300MB;89.9;Ativo;41;Feminino;2690;Vendedor_18;
5017;Cliente_5017;BA;Vitória da Conquista;Nordeste;Residencial;16/12/2022;Fibra 300MB;89.9;Ativo;49;Masculino;2345;Vendedor_1;
5018;Cliente_5018;MG;Juiz de Fora;Sudeste;Empresarial;24/04/2023;Fibra 1GB;159.9;Cancelado;47;Masculino;15863;Vendedor_40;
5019;Cliente_5019;RS;Porto Alegre;Sul;Governo;12/10/2024;Móvel Pós;89.9;Ativo;74;Masculino;12192;Vendedor_1;
5020;Cliente_5020;RJ;Volta Redonda;Centro-Oeste;Residencial;10/05/2022;Móvel Controle;49.9;Cancelado;43;Masculino;6408;Vendedor_24;17/09/2022
5021;Cliente_5021;CE;Sobral;Nordeste;Residencial;06/07/2022;Fibra 1GB;159.9;Ativo;55;Feminino;9922;Vendedor_41;
5022;Cliente_5022;BA;Salvador;Sul;Residencial;01/11/2023;Fibra 600MB;119.9;Ativo;35;Feminino;8265;Vendedor_22;
5023;Cliente_5023;CE;Juazeiro do Norte;Sudeste;Residencial;23/08/2022;Fibra 600MB;119.9;Ativo;58;Masculino;5808;Vendedor_7;
5024;Cliente_5024;BA;Feira de Santana;Sudeste;Residencial;05/10/2022;Fibra 300MB;89.9;Ativo;71;Feminino;12020;Vendedor_17;
5025;Cliente_5025;BA;Salvador;Sudeste;Residencial;26/02/2024;Fibra 1GB;159.9;Ativo;66;Masculino;8154;Vendedor_49;
5026;Cliente_5026;BA;Feira de Santana;Sudeste;Residencial;14/04/2024;TV + Fibra;199.9;Ativo;29;Masculino;15290;Vendedor_12;
5027;Cliente_5027;DF;Brasília;Centro-Oeste;Empresarial;01/10/2022;TV + Fibra;199.9;Ativo;38;Masculino;12010;Vendedor_1;
5028;Cliente_5028;RS;Caxias do Sul;Centro-Oeste;Empresarial;31/12/2022;Fibra 1GB;159.9;Ativo;40;Masculino;7498;Vendedor_3;
5029;Cliente_5029;MG;Uberlândia;Nordeste;Residencial;13/04/2023;Fibra 600MB;119.9;Ativo;45;Masculino;15572;Vendedor_47;
5030;Cliente_5030;MG;Juiz de Fora;Sudeste;Empresarial;13/10/2023;Móvel Controle;49.9;Ativo;34;Masculino;3726;Vendedor_30;
5031;Cliente_5031;CE;Juazeiro do Norte;Centro-Oeste;Empresarial;05/04/2024;Móvel Pós;89.9;Ativo;32;Feminino;14952;Vendedor_23;
5032;Cliente_5032;CE;Sobral;Sul;Residencial;10/05/2024;Móvel Pós;89.9;Ativo;40;Masculino;14138;Vendedor_8;
5033;Cliente_5033;BA;Feira de Santana;Centro-Oeste;Residencial;03/07/2022;Fibra 300MB;89.9;Ativo;70;Feminino;11433;Vendedor_44;
5034;Cliente_5034;DF;Brasília;Centro-Oeste;Residencial;06/07/2024;Fibra 300MB;89.9;Ativo;70;Feminino;18932;Vendedor_17;
5035;Cliente_5035;BA;Vitória da Conquista;Nordeste;Residencial;29/09/2022;Fibra 300MB;89.9;Ativo;51;Masculino;18651;Vendedor_6;
5036;Cliente_5036;DF;Brasília;Centro-Oeste;Residencial;15/07/2022;Fibra 600MB;119.9;Ativo;45;Feminino;14510;Vendedor_12;
5037;Cliente_5037;BA;Salvador;Sul;Residencial;21/02/2024;Fibra 600MB;119.9;Cancelado;21;Masculino;3698;Vendedor_21;
5038;Cliente_5038;RJ;Rio de Janeiro;Sudeste;Residencial;23/06/2024;TV + Fibra;199.9;Ativo;58;Feminino;5063;Vendedor_11;
5039;Cliente_5039;RJ;Niterói;Norte;Residencial;27/11/2022;Móvel Pós;89.9;Ativo;29;Masculino;17723;Vendedor_2;
5040;Cliente_5040;PE;Petrolina;Nordeste;Empresarial;12/09/2023;TV + Fibra;199.9;Cancelado;19;Feminino;18190;Vendedor_20;
5041;Cliente_5041;BA;Salvador;Sul;Empresarial;14/05/2023;TV + Fibra;199.9;Ativo;42;Feminino;16208;Vendedor_48;
5042;Cliente_5042;RS;Porto Alegre;Nordeste;Empresarial;22/03/2022;Fibra 300MB;89.9;Ativo;41;Masculino;4168;Vendedor_20;
5043;Cliente_5043;PE;Recife;Sudeste;Empresarial;10/05/2024;TV + Fibra;199.9;Cancelado;48;Masculino;14949;Vendedor_31;19/09/2024
5044;Cliente_5044;CE;Fortaleza;Centro-Oeste;Empresarial;14/10/2024;Fibra 1GB;159.9;Ativo;21;Feminino;14243;Vendedor_36;
5045;Cliente_5045;GO;Anápolis;Centro-Oeste;Residencial;06/11/2024;TV + Fibra;199.9;Ativo;61;Masculino;3925;Vendedor_24;
5046;Cliente_5046;BA;Vitória da Conquista;Sul;Empresarial;06/05/2022;Móvel Controle;49.9;Ativo;51;Masculino;9629;Vendedor_22;
5047;Cliente_5047;RJ;Rio de Janeiro;Sudeste;Empresarial;10/05/2022;Fibra 600MB;119.9;Ativo;23;Masculino;9972;Vendedor_9;
5048;Cliente_5048;GO;Anápolis;Norte;Residencial;02/08/2022;TV + Fibra;199.9;Ativo;48;Masculino;19093;Vendedor_49;
5049;Cliente_5049;DF;Brasília;Norte;Residencial;27/08/2024;Fibra 300MB;89.9;Ativo;56;Masculino;7707;Vendedor_17;
5050;Cliente_5050;GO;Goiânia;Centro-Oeste;Residencial;16/12/2024;Fibra 300MB;89.9;Ativo;67;Feminino;16519;Vendedor_34;
5051;Cliente_5051;RS;Porto Alegre;Sudeste;Residencial;21/08/2023;Fibra 600MB;119.9;Ativo;41;Masculino;15475;Vendedor_11;
5052;Cliente_5052;BA;Salvador;Sudeste;Residencial;07/09/2023;Móvel Pós;89.9;Ativo;42;Feminino;4890;Vendedor_6;
5053;Cliente_5053;MG;Belo Horizonte;Sul;Residencial;27/02/2023;Móvel Pós;89.9;Ativo;22;Feminino;10767;Vendedor_49;
5054;Cliente_5054;GO;Anápolis;Norte;Empresarial;30/11/2022;Móvel Pós;89.9;Ativo;71;Feminino;7898;Vendedor_23;
5055;Cliente_5055;MG;Juiz de Fora;Sul;Residencial;19/11/2023;Móvel Pós;89.9;Ativo;71;Masculino;7681;Vendedor_48;
5056;Cliente_5056;DF;Brasília;Nordeste;Residencial;21/09/2022;Fibra 1GB;159.9;Ativo;27;Feminino;12222;Vendedor_49;
5057;Cliente_5057;PE;Olinda;Sudeste;Residencial;27/05/2022;Fibra 300MB;89.9;Ativo;35;Feminino;6480;Vendedor_47;
5058;Cliente_5058;MG;Uberlândia;Norte;Empresarial;12/01/2022;Móvel Pós;89.9;Ativo;46;Feminino;3747;Vendedor_45;
5059;Cliente_5059;PE;Olinda;Sul;Empresarial;24/02/2022;Móvel Pós;89.9;Ativo;28;Feminino;18147;Vendedor_49;
5060;Cliente_5060;RJ;Rio de Janeiro;Centro-Oeste;Residencial;18/08/2022;TV + Fibra;199.9;Cancelado;66;Feminino;16993;Vendedor_40;02/01/2023
5061;Cliente_5061;BA;Vitória da Conquista;Nordeste;Residencial;10/05/2024;Móvel Controle;49.9;Ativo;47;Feminino;2245;Vendedor_26;
5062;Cliente_5062;GO;Goiânia;Sul;Residencial;11/06/2022;Móvel Controle;49.9;Ativo;60;Masculino;7814;Vendedor_9;
5063;Cliente_5063;RJ;Niterói;Centro-Oeste;Empresarial;13/03/2024;Fibra 300MB;89.9;Ativo;22;Masculino;18382;Vendedor_8;
5064;Cliente_5064;RJ;Rio de Janeiro;Norte;Empresarial;28/06/2022;TV + Fibra;199.9;Ativo;23;Feminino;9490;Vendedor_49;
5065;Cliente_5065;PR;Maringá;Norte;Empresarial;23/06/2024;Fibra 600MB;119.9;Ativo;31;Masculino;10152;Vendedor_46;
5066;Cliente_5066;SP;Santos;Nordeste;Residencial;06/07/2023;Móvel Pós;89.9;Ativo;33;Masculino;17651;Vendedor_26;
5067;Cliente_5067;RS;Porto Alegre;Centro-Oeste;Residencial;27/12/2023;Fibra 1GB;159.9;Cancelado;31;Feminino;6174;Vendedor_12;
5068;Cliente_5068;PE;Olinda;Sudeste;Residencial;20/10/2022;Móvel Controle;49.9;Ativo;50;Feminino;12769;Vendedor_33;
5069;Cliente_5069;PR;Curitiba;Norte;Governo;12/03/2023;Móvel Pós;89.9;Ativo;73;Masculino;16828;Vendedor_45;
5070;Cliente_5070;SP;Campinas;Sudeste;Residencial;31/01/2023;Fibra 600MB;119.9;Ativo;54;Feminino;19051;Vendedor_7;
5071;Cliente_5071;RS;Pelotas;Sudeste;Empresarial;15/06/2022;Fibra 1GB;159.9;Ativo;22;Feminino;8084;Vendedor_16;
5072;Cliente_5072;PE;Recife;Sul;Empresarial;20/09/2024;Móvel Controle;49.9;Ativo;57;Feminino;19993;Vendedor_26;
5073;Cliente_5073;BA;Vitória da Conquista;Sul;Empresarial;23/02/2024;TV + Fibra;199.9;Cancelado;31;Masculino;10416;Vendedor_25;22/05/2024
5074;Cliente_5074;RS;Caxias do Sul;Norte;Residencial;14/08/2024;Fibra 600MB;119.9;Ativo;57;Feminino;2669;Vendedor_35;
5075;Cliente_5075;GO;Anápolis;Sudeste;Residencial;05/02/2023;Fibra 600MB;119.9;Ativo;26;Masculino;11990;Vendedor_43;
5076;Cliente_5076;RJ;Rio de Janeiro;Sul;Empresarial;25/04/2022;TV + Fibra;199.9;Ativo;44;Feminino;12331;Vendedor_29;
5077;Cliente_5077;SP;São Paulo;Centro-Oeste;Governo;17/12/2022;Fibra 1GB;159.9;Ativo;69;Masculino;15233;Vendedor_50;
5078;Cliente_5078;SP;São Paulo;Centro-Oeste;Residencial;28/03/2024;Fibra 1GB;159.9;Ativo;20;Feminino;6253;Vendedor_42;
5079;Cliente_5079;SP;Santos;Centro-Oeste;Empresarial;25/05/2024;Móvel Controle;49.9;Cancelado;27;Masculino;6377;Vendedor_28;
5080;Cliente_5080;PE;Olinda;Centro-Oeste;Residencial;06/09/2023;Fibra 1GB;159.9;Ativo;65;Feminino;7201;Vendedor_16;
5081;Cliente_5081;GO;Anápolis;Sudeste;Residencial;11/05/2022;Móvel Pós;89.9;Ativo;28;Feminino;14566;Vendedor_19;
5082;Cliente_5082;RS;Pelotas;Centro-Oeste;Residencial;21/09/2022;Fibra 1GB;159.9;Ativo;51;Masculino;18334;Vendedor_40;
5083;Cliente_5083;RJ;Rio de Janeiro;Sudeste;Empresarial;13/04/2024;TV + Fibra;199.9;Ativo;18;Feminino;19157;Vendedor_6;
5084;Cliente_5084;GO;Goiânia;Norte;Residencial;30/06/2022;Fibra 600MB;119.9;Cancelado;27;Feminino;2968;Vendedor_27;10/06/2023
5085;Cliente_5085;PR;Maringá;Norte;Residencial;15/12/2022;Fibra 1GB;159.9;Ativo;70;Feminino;3203;Vendedor_3;
5086;Cliente_5086;BA;Feira de Santana;Centro-Oeste;Residencial;16/04/2023;Móvel Controle;49.9;Cancelado;23;Feminino;9593;Vendedor_34;06/02/2024
5087;Cliente_5087;MG;Uberlândia;Centro-Oeste;Residencial;10/06/2022;Móvel Pós;89.9;Ativo;25;Feminino;18916;Vendedor_17;
5088;Cliente_5088;GO;Anápolis;Centro-Oeste;Empresarial;24/04/2022;Fibra 1GB;159.9;Ativo;48;Feminino;14201;Vendedor_32;
5089;Cliente_5089;PR;Londrina;Norte;Residencial;18/01/2022;Móvel Pós;89.9;Ativo;23;Masculino;14277;Vendedor_24;
5090;Cliente_5090;RJ;Volta Redonda;Sul;Empresarial;23/05/2022;Fibra 1GB;159.9;Cancelado;48;Masculino;15216;Vendedor_35;09/03/2023
5091;Cliente_5091;MG;Uberlândia;Norte;Empresarial;17/10/2023;Móvel Pós;89.9;Ativo;51;Masculino;2353;Vendedor_35;
5092;Cliente_5092;MG;Juiz de Fora;Centro-Oeste;Empresarial;21/08/2024;Fibra 1GB;159.9;Ativo;57;Masculino;5719;Vendedor_32;
5093;Cliente_5093;GO;Goiânia;Sul;Governo;29/03/2023;Fibra 1GB;159.9;Ativo;70;Masculino;2192;Vendedor_15;
5094;Cliente_5094;SP;Santos;Sul;Residencial;27/03/2023;Fibra 300MB;89.9;Ativo;46;Feminino;2825;Vendedor_37;
5095;Cliente_5095;CE;Juazeiro do Norte;Nordeste;Residencial;03/03/2022;Fibra 600MB;119.9;Ativo;20;Masculino;7990;Vendedor_25;
5096;Cliente_5096;RJ;Rio de Janeiro;Sudeste;Residencial;19/08/2023;Móvel Controle;49.9;Ativo;39;Masculino;7594;Vendedor_21;
5097;Cliente_5097;SP;Santos;Centro-Oeste;Residencial;28/07/2024;Móvel Controle;49.9;Ativo;29;Masculino;10775;Vendedor_14;
5098;Cliente_5098;RJ;Volta Redonda;Sudeste;Residencial;30/12/2022;Fibra 300MB;89.9;Ativo;55;Masculino;5204;Vendedor_23;
5099;Cliente_5099;CE;Sobral;Nordeste;Residencial;26/12/2024;Fibra 1GB;159.9;Ativo;36;Feminino;4114;Vendedor_7;
5100;Cliente_5100;BA;Salvador;Sudeste;Empresarial;16/02/2022;Fibra 600MB;119.9;Ativo;24;Feminino;19754;Vendedor_5;
5101;Cliente_5101;CE;Sobral;Centro-Oeste;Empresarial;26/08/2024;Móvel Pós;89.9;Ativo;40;Feminino;16383;Vendedor_14;
5102;Cliente_5102;DF;Brasília;Nordeste;Residencial;01/04/2024;Fibra 300MB;89.9;Ativo;72;Masculino;5653;Vendedor_19;
5103;Cliente_5103;GO;Anápolis;Sudeste;Residencial;22/10/2023;Móvel Controle;49.9;Cancelado;73;Feminino;8468;Vendedor_43;
5104;Cliente_5104;GO;Goiânia;Norte;Residencial;01/02/2024;Móvel Controle;49.9;Ativo;72;Feminino;7439;Vendedor_7;
5105;Cliente_5105;PR;Curitiba;Sul;Residencial;26/08/2022;TV + Fibra;199.9;Ativo;30;Masculino;8974;Vendedor_8;
5106;Cliente_5106;SP;Santos;Nordeste;Empresarial;06/03/2024;TV + Fibra;199.9;Ativo;21;Outro;7224;Vendedor_4;
5107;Cliente_5107;PR;Londrina;Norte;Residencial;04/02/2022;Móvel Controle;49.9;Ativo;38;Feminino;8169;Vendedor_6;
5108;Cliente_5108;DF;Brasília;Centro-Oeste;Residencial;19/05/2024;Fibra 1GB;159.9;Cancelado;31;Outro;9075;Vendedor_37;
5109;Cliente_5109;CE;Fortaleza;Sul;Residencial;07/05/2023;TV + Fibra;199.9;Ativo;53;Masculino;18817;Vendedor_10;
5110;Cliente_5110;GO;Aparecida de Goiânia;Nordeste;Residencial;15/09/2022;Móvel Pós;89.9;Ativo;67;Feminino;17570;Vendedor_50;
5111;Cliente_5111;PE;Olinda;Sul;Residencial;22/01/2023;Móvel Pós;89.9;Ativo;24;Masculino;5886;Vendedor_49;
5112;Cliente_5112;CE;Sobral;Nordeste;Residencial;27/09/2022;Móvel Pós;89.9;Ativo;30;Feminino;18615;Vendedor_14;
5113;Cliente_5113;CE;Sobral;Nordeste;Residencial;16/05/2024;Fibra 1GB;159.9;Cancelado;52;Feminino;13453;Vendedor_13;28/12/2024
5114;Cliente_5114;DF;Brasília;Sudeste;Residencial;06/12/2024;Móvel Controle;49.9;Ativo;66;Masculino;3701;Vendedor_38;
5115;Cliente_5115;BA;Salvador;Sul;Residencial;29/08/2023;TV + Fibra;199.9;Ativo;50;Masculino;12091;Vendedor_48;
5116;Cliente_5116;RJ;Rio de Janeiro;Sul;Residencial;25/11/2023;TV + Fibra;199.9;Ativo;74;Masculino;19050;Vendedor_42;
5117;Cliente_5117;DF;Brasília;Norte;Empresarial;11/08/2024;Móvel Controle;49.9;Ativo;28;Feminino;17841;Vendedor_7;
5118;Cliente_5118;RJ;Volta Redonda;Centro-Oeste;Residencial;15/02/2023;Fibra 1GB;159.9;Ativo;68;Feminino;8370;Vendedor_21;
5119;Cliente_5119;GO;Goiânia;Norte;Residencial;24/04/2024;Fibra 600MB;119.9;Ativo;56;Feminino;5328;Vendedor_33;
5120;Cliente_5120;DF;Brasília;Sudeste;Residencial;05/05/2022;Fibra 1GB;159.9;Ativo;42;Feminino;5079;Vendedor_11;
5121;Cliente_5121;RJ;Rio de Janeiro;Nordeste;Residencial;31/07/2022;Fibra 1GB;159.9;Ativo;63;Feminino;16076;Vendedor_6;
5122;Cliente_5122;PR;Londrina;Sudeste;Residencial;02/08/2024;Móvel Controle;49.9;Ativo;56;Feminino;15827;Vendedor_36;
5123;Cliente_5123;DF;Brasília;Sudeste;Residencial;08/07/2024;Móvel Pós;89.9;Ativo;41;Masculino;2299;Vendedor_11;
5124;Cliente_5124;GO;Anápolis;Norte;Residencial;15/05/2022;Móvel Controle;49.9;Ativo;39;Masculino;4922;Vendedor_34;
5125;Cliente_5125;DF;Brasília;Nordeste;Residencial;24/02/2024;TV + Fibra;199.9;Ativo;60;Feminino;8261;Vendedor_30;
5126;Cliente_5126;GO;Aparecida de Goiânia;Centro-Oeste;Residencial;29/02/2024;Fibra 600MB;119.9;Ativo;68;Masculino;9639;Vendedor_9;
5127;Cliente_5127;DF;Brasília;Sudeste;Residencial;11/11/2022;Fibra 300MB;89.9;Cancelado;65;Feminino;16406;Vendedor_7;04/05/2023
5128;Cliente_5128;RJ;Volta Redonda;Centro-Oeste;Empresarial;27/10/2022;TV + Fibra;199.9;Ativo;66;Feminino;6938;Vendedor_46;
5129;Cliente_5129;BA;Vitória da Conquista;Nordeste;Residencial;06/10/2022;Fibra 300MB;89.9;Ativo;63;Feminino;11926;Vendedor_37;
5130;Cliente_5130;RS;Pelotas;Nordeste;Residencial;09/01/2023;Fibra 1GB;159.9;Ativo;73;Feminino;18270;Vendedor_18;
5131;Cliente_5131;RJ;Niterói;Norte;Residencial;27/12/2023;Fibra 300MB;89.9;Cancelado;39;Masculino;10456;Vendedor_49;13/06/2024
5132;Cliente_5132;SP;São Paulo;Sul;Residencial;03/03/2022;TV + Fibra;199.9;Ativo;32;Feminino;13599;Vendedor_29;
5133;Cliente_5133;MG;Uberlândia;Norte;Empresarial;28/05/2024;Móvel Pós;89.9;Ativo;35;Masculino;5483;Vendedor_21;
5134;Cliente_5134;BA;Vitória da Conquista;Centro-Oeste;Residencial;13/12/2024;Móvel Controle;49.9;Cancelado;61;Masculino;4890;Vendedor_14;
5135;Cliente_5135;PR;Maringá;Norte;Empresarial;04/12/2022;Fibra 600MB;119.9;Ativo;62;Feminino;6633;Vendedor_16;
5136;Cliente_5136;CE;Juazeiro do Norte;Nordeste;Residencial;26/05/2024;Fibra 600MB;119.9;Ativo;49;Feminino;3136;Vendedor_26;
5137;Cliente_5137;RJ;Niterói;Sudeste;Residencial;19/04/2023;Fibra 600MB;119.9;Cancelado;73;Feminino;12846;Vendedor_31;
5138;Cliente_5138;DF;Brasília;Sul;Residencial;22/04/2022;TV + Fibra;199.9;Ativo;53;Feminino;15750;Vendedor_11;
5139;Cliente_5139;RJ;Volta Redonda;Nordeste;Empresarial;16/09/2024;TV + Fibra;199.9;Ativo;27;Masculino;11167;Vendedor_32;
5140;Cliente_5140;PE;Recife;Sudeste;Residencial;20/11/2022;Móvel Controle;49.9;Ativo;26;Feminino;3018;Vendedor_26;
5141;Cliente_5141;BA;Vitória da Conquista;Centro-Oeste;Residencial;11/09/2023;Móvel Pós;89.9;Ativo;61;Feminino;11091;Vendedor_33;
5142;Cliente_5142;RS;Caxias do Sul;Centro-Oeste;Residencial;05/03/2024;Fibra 600MB;119.9;Ativo;42;Masculino;15935;Vendedor_37;
5143;Cliente_5143;PR;Maringá;Centro-Oeste;Residencial;01/06/2024;Fibra 300MB;89.9;Ativo;74;Feminino;17611;Vendedor_11;
5144;Cliente_5144;PE;Petrolina;Norte;Governo;18/01/2024;Móvel Pós;89.9;Ativo;21;Masculino;13230;Vendedor_20;
5145;Cliente_5145;GO;Goiânia;Centro-Oeste;Residencial;07/01/2023;Móvel Pós;89.9;Ativo;55;Feminino;2958;Vendedor_13;
5146;Cliente_5146;PE;Petrolina;Centro-Oeste;Residencial;19/08/2023;TV + Fibra;199.9;Ativo;63;Feminino;19013;Vendedor_34;
5147;Cliente_5147;RJ;Volta Redonda;Norte;Residencial;23/05/2023;TV + Fibra;199.9;Ativo;53;Feminino;6275;Vendedor_33;
5148;Cliente_5148;PR;Maringá;Sudeste;Residencial;16/08/2022;Móvel Pós;89.9;Cancelado;59;Feminino;12947;Vendedor_43;
5149;Cliente_5149;RJ;Niterói;Nordeste;Residencial;18/08/2023;Fibra 600MB;119.9;Ativo;54;Masculino;16332;Vendedor_4;
5150;Cliente_5150;GO;Anápolis;Sul;Residencial;15/01/2022;Móvel Pós;89.9;Ativo;56;Feminino;10915;Vendedor_8;
5151;Cliente_5151;CE;Fortaleza;Centro-Oeste;Residencial;01/10/2024;TV + Fibra;199.9;Ativo;24;Masculino;7012;Vendedor_50;
5152;Cliente_5152;PR;Maringá;Centro-Oeste;Residencial;23/03/2024;Fibra 600MB;119.9;Ativo;59;Feminino;15187;Vendedor_11;
5153;Cliente_5153;CE;Juazeiro do Norte;Centro-Oeste;Empresarial;30/06/2022;Fibra 300MB;89.9;Ativo;71;Masculino;19945;Vendedor_2;
5154;Cliente_5154;BA;Salvador;Norte;Residencial;04/12/2022;TV + Fibra;199.9;Ativo;43;Feminino;5322;Vendedor_22;
5155;Cliente_5155;BA;Vitória da Conquista;Norte;Residencial;14/07/2024;Fibra 300MB;89.9;Cancelado;37;Masculino;6421;Vendedor_4;
5156;Cliente_5156;CE;Fortaleza;Norte;Residencial;19/03/2022;Fibra 300MB;89.9;Ativo;62;Outro;4305;Vendedor_42;
5157;Cliente_5157;BA;Salvador;Sul;Residencial;17/08/2022;TV + Fibra;199.9;Ativo;64;Feminino;13850;Vendedor_25;
5158;Cliente_5158;PR;Curitiba;Nordeste;Residencial;19/11/2024;TV + Fibra;199.9;Ativo;38;Masculino;5566;Vendedor_44;
5159;Cliente_5159;DF;Brasília;Centro-Oeste;Empresarial;09/01/2023;Fibra 300MB;89.9;Ativo;22;Feminino;3325;Vendedor_50;
5160;Cliente_5160;SP;São Paulo;Sudeste;Residencial;04/06/2022;Móvel Pós;89.9;Ativo;74;Feminino;16507;Vendedor_15;
5161;Cliente_5161;BA;Salvador;Centro-Oeste;Residencial;27/03/2024;Móvel Pós;89.9;Ativo;47;Outro;7267;Vendedor_12;
5162;Cliente_5162;BA;Salvador;Centro-Oeste;Residencial;24/03/2023;Fibra 600MB;119.9;Ativo;65;Feminino;9202;Vendedor_33;
5163;Cliente_5163;RJ;Rio de Janeiro;Centro-Oeste;Residencial;18/05/2024;Fibra 300MB;89.9;Ativo;55;Masculino;5377;Vendedor_32;
5164;Cliente_5164;CE;Sobral;Centro-Oeste;Residencial;23/03/2023;Fibra 1GB;159.9;Ativo;53;Outro;17598;Vendedor_6;
5165;Cliente_5165;MG;Juiz de Fora;Nordeste;Empresarial;08/03/2023;Fibra 300MB;89.9;Ativo;55;Masculino;16369;Vendedor_43;
5166;Cliente_5166;RS;Porto Alegre;Sudeste;Empresarial;06/02/2024;Móvel Controle;49.9;Ativo;40;Feminino;9359;Vendedor_1;
5167;Cliente_5167;PE;Petrolina;Norte;Residencial;08/03/2024;Fibra 1GB;159.9;Ativo;40;Feminino;6776;Vendedor_38;
5168;Cliente_5168;BA;Salvador;Sudeste;Residencial;14/09/2024;Móvel Controle;49.9;Ativo;65;Masculino;7872;Vendedor_40;
5169;Cliente_5169;PE;Petrolina;Centro-Oeste;Residencial;03/07/2023;Fibra 1GB;159.9;Cancelado;68;Feminino;10112;Vendedor_38;
5170;Cliente_5170;PR;Londrina;Sudeste;Residencial;13/12/2024;TV + Fibra;199.9;Ativo;23;Masculino;13913;Vendedor_20;
5171;Cliente_5171;MG;Belo Horizonte;Centro-Oeste;Residencial;14/04/2023;Fibra 600MB;119.9;Ativo;60;Masculino;13829;Vendedor_44;
5172;Cliente_5172;RS;Caxias do Sul;Sudeste;Residencial;04/01/2023;Móvel Pós;89.9;Ativo;63;Masculino;10819;Vendedor_50;
5173;Cliente_5173;CE;Fortaleza;Sul;Empresarial;03/05/2024;Fibra 600MB;119.9;Ativo;40;Feminino;5501;Vendedor_5;
5174;Cliente_5174;SP;São Paulo;Sudeste;Residencial;10/09/2024;Fibra 1GB;159.9;Ativo;32;Masculino;11813;Vendedor_37;
5175;Cliente_5175;RS;Caxias do Sul;Norte;Residencial;26/12/2023;Fibra 300MB;89.9;Ativo;18;Masculino;15786;Vendedor_40;
5176;Cliente_5176;RS;Caxias do Sul;Norte;Residencial;08/09/2024;Fibra 600MB;119.9;Ativo;53;Masculino;1579;Vendedor_2;
5177;Cliente_5177;SP;Campinas;Sudeste;Empresarial;21/08/2023;Fibra 1GB;159.9;Ativo;56;Masculino;18677;Vendedor_14;
5178;Cliente_5178;DF;Brasília;Sudeste;Residencial;18/02/2023;Fibra 300MB;89.9;Ativo;45;Feminino;12047;Vendedor_17;
5179;Cliente_5179;CE;Fortaleza;Nordeste;Residencial;03/04/2022;Móvel Pós;89.9;Ativo;27;Masculino;15758;Vendedor_50;
5180;Cliente_5180;RJ;Niterói;Sudeste;Residencial;22/08/2024;Fibra 1GB;159.9;Ativo;50;Masculino;17567;Vendedor_18;
5181;Cliente_5181;PE;Olinda;Norte;Empresarial;15/07/2023;Móvel Controle;49.9;Ativo;63;Masculino;6936;Vendedor_17;
5182;Cliente_5182;BA;Vitória da Conquista;Sul;Residencial;28/11/2024;Móvel Controle;49.9;Ativo;41;Feminino;11742;Vendedor_40;
5183;Cliente_5183;RS;Pelotas;Norte;Residencial;30/06/2023;Móvel Controle;49.9;Ativo;23;Masculino;1986;Vendedor_31;
5184;Cliente_5184;PR;Londrina;Nordeste;Empresarial;17/02/2024;Fibra 300MB;89.9;Ativo;31;Feminino;4212;Vendedor_42;
5185;Cliente_5185;SP;Campinas;Sudeste;Residencial;29/10/2024;Fibra 300MB;89.9;Ativo;71;Masculino;17729;Vendedor_31;
5186;Cliente_5186;PE;Olinda;Sul;Residencial;07/07/2022;Fibra 600MB;119.9;Ativo;49;Feminino;6300;Vendedor_36;
5187;Cliente_5187;MG;Uberlândia;Norte;Residencial;31/08/2023;Fibra 300MB;89.9;Ativo;36;Masculino;16091;Vendedor_19;
5188;Cliente_5188;SP;Santos;Sul;Residencial;07/10/2023;Fibra 1GB;159.9;Ativo;23;Feminino;16295;Vendedor_32;
5189;Cliente_5189;MG;Belo Horizonte;Centro-Oeste;Residencial;06/11/2023;Móvel Controle;49.9;Ativo;37;Feminino;5549;Vendedor_17;
5190;Cliente_5190;CE;Juazeiro do Norte;Norte;Empresarial;19/05/2022;Móvel Pós;89.9;Ativo;42;Outro;7213;Vendedor_24;
5191;Cliente_5191;RS;Caxias do Sul;Centro-Oeste;Residencial;25/10/2022;TV + Fibra;199.9;Ativo;37;Feminino;16490;Vendedor_45;
5192;Cliente_5192;PR;Maringá;Sul;Governo;28/06/2022;Móvel Controle;49.9;Ativo;55;Masculino;13258;Vendedor_40;
5193;Cliente_5193;BA;Feira de Santana;Sudeste;Empresarial;06/08/2022;Fibra 1GB;159.9;Cancelado;28;Masculino;12392;Vendedor_4;19/03/2023
5194;Cliente_5194;MG;Uberlândia;Sudeste;Governo;24/09/2022;TV + Fibra;199.9;Ativo;49;Masculino;11303;Vendedor_5;
