id_cliente;nome_cliente;estado;cidade;segmento;plano;status;idade;genero;renda_estimada;vendedor
13076;ClienteNovo_3076;DF;Brasília;Residencial;Fibra 1GB;Ativo;50;Masculino;4408;Vendedor_21
13077;ClienteNovo_3077;GO;Anápolis;Residencial;Móvel Pós;Ativo;55;Masculino;15825;Vendedor_22
13078;ClienteNovo_3078;MG;Uberlândia;Residencial;Móvel Controle;Ativo;49;Masculino;14084;Vendedor_7
13079;ClienteNovo_3079;SP;São Paulo;Governo;Móvel Controle;Ativo;31;Feminino;12889;Vendedor_27
13080;ClienteNovo_3080;SP;Santos;Residencial;Fibra 300MB;Ativo;51;Masculino;3326;Vendedor_5
13081;ClienteNovo_3081;CE;Juazeiro do Norte;Residencial;Fibra 300MB;Ativo;40;Feminino;16491;Vendedor_24
13082;ClienteNovo_3082;DF;Brasília;Residencial;TV + Fibra;Ativo;51;Masculino;6909;Vendedor_2
13083;ClienteNovo_3083;RS;Porto Alegre;Residencial;Fibra 1GB;Ativo;36;Feminino;10944;Vendedor_22
13084;ClienteNovo_3084;RJ;Volta Redonda;Residencial;Fibra 600MB;Ativo;42;Feminino;18132;Vendedor_6
13085;ClienteNovo_3085;CE;Fortaleza;Empresarial;Móvel Pós;Ativo;43;Masculino;13353;Vendedor_26
13086;ClienteNovo_3086;DF;Brasília;Empresarial;Fibra 1GB;Ativo;39;Feminino;6189;Vendedor_49
13087;ClienteNovo_3087;MG;Uberlândia;Residencial;Móvel Pós;Ativo;28;Masculino;13019;Vendedor_3
13088;ClienteNovo_3088;CE;Fortaleza;Empresarial;Fibra 1GB;Ativo;67;Feminino;7955;Vendedor_4
13089;ClienteNovo_3089;RS;Caxias do Sul;Residencial;Móvel Controle;Ativo;48;Masculino;3393;Vendedor_46
13090;ClienteNovo_3090;RJ;Volta Redonda;Empresarial;Fibra 1GB;Ativo;58;Masculino;6062;Vendedor_48
13091;ClienteNovo_3091;DF;Brasília;Governo;Móvel Pós;Ativo;22;Masculino;5178;Vendedor_44
13092;ClienteNovo_3092;GO;Aparecida de Goiânia;Residencial;Fibra 600MB;Ativo;71;Feminino;8463;Vendedor_13
13093;ClienteNovo_3093;GO;Aparecida de Goiânia;Residencial;Móvel Controle;Ativo;61;Masculino;17422;Vendedor_37
13094;ClienteNovo_3094;PE;Petrolina;Residencial;TV + Fibra;Ativo;48;Masculino;13205;Vendedor_19
13095;ClienteNovo_3095;CE;Sobral;Residencial;Móvel Pós;Ativo;72;Masculino;7890;Vendedor_34
13096;ClienteNovo_3096;RJ;Rio de Janeiro;Empresarial;Fibra 600MB;Ativo;20;Outro;2099;Vendedor_45
13097;ClienteNovo_3097;RS;Pelotas;Empresarial;TV + Fibra;Ativo;37;Masculino;12475;Vendedor_38
13098;ClienteNovo_3098;BA;Salvador;Residencial;Móvel Controle;Ativo;73;Masculino;3803;Vendedor_49
13099;ClienteNovo_3099;PE;Petrolina;Empresarial;Fibra 300MB;Ativo;32;Outro;15480;Vendedor_44
13100;ClienteNovo_3100;RS;Porto Alegre;Residencial;Móvel Pós;Ativo;74;Feminino;19847;Vendedor_8
13101;ClienteNovo_3101;CE;Juazeiro do Norte;Residencial;Móvel Controle;Ativo;48;Feminino;4573;Vendedor_10
13102;ClienteNovo_3102;PE;Olinda;Residencial;TV + Fibra;Ativo;22;Feminino;11594;Vendedor_21
13103;ClienteNovo_3103;MG;Juiz de Fora;Residencial;Fibra 600MB;Ativo;31;Feminino;2833;Vendedor_19
13104;ClienteNovo_3104;CE;Juazeiro do Norte;Residencial;Móvel Controle;Ativo;39;Feminino;11441;Vendedor_50
13105;ClienteNovo_3105;CE;Sobral;Empresarial;Fibra 300MB;Ativo;64;Outro;19051;Vendedor_11
13106;ClienteNovo_3106;CE;Fortaleza;Empresarial;TV + Fibra;Ativo;36;Feminino;8417;Vendedor_9
13107;ClienteNovo_3107;SP;Campinas;Empresarial;Móvel Controle;Ativo;59;Feminino;4908;Vendedor_46
13108;ClienteNovo_3108;RJ;Rio de Janeiro;Residencial;Fibra 300MB;Ativo;59;Masculino;13455;Vendedor_44
13109;ClienteNovo_3109;DF;Brasília;Residencial;Móvel Pós;Ativo;59;Masculino;13366;Vendedor_20
13110;ClienteNovo_3110;DF;Brasília;Residencial;Móvel Controle;Ativo;24;Feminino;14623;Vendedor_47
13111;ClienteNovo_3111;DF;Brasília;Residencial;Fibra 1GB;Ativo;73;Feminino;6322;Vendedor_45
13112;ClienteNovo_3112;PE;Olinda;Residencial;Fibra 600MB;Ativo;71;Feminino;3505;Vendedor_38
13113;ClienteNovo_3113;PE;Olinda;Governo;Fibra 1GB;Ativo;22;Feminino;15192;Vendedor_10
13114;ClienteNovo_3114;BA;Vitória da Conquista;Empresarial;Fibra 1GB;Ativo;41;Feminino;7568;Vendedor_1
13115;ClienteNovo_3115;PR;Londrina;Residencial;Móvel Controle;Ativo;31;Masculino;5902;Vendedor_29
13116;ClienteNovo_3116;PR;Maringá;Residencial;Fibra 600MB;Ativo;35;Feminino;18739;Vendedor_31
13117;ClienteNovo_3117;RJ;Rio de Janeiro;Empresarial;Móvel Pós;Ativo;65;Feminino;6271;Vendedor_43
13118;ClienteNovo_3118;DF;Brasília;Residencial;Fibra 600MB;Ativo;32;Masculino;7880;Vendedor_26
13119;ClienteNovo_3119;SP;São Paulo;Residencial;TV + Fibra;Ativo;45;Masculino;10599;Vendedor_20
13120;ClienteNovo_3120;BA;Vitória da Conquista;Empresarial;Fibra 300MB;Ativo;50;Feminino;16754;Vendedor_50
13121;ClienteNovo_3121;MG;Belo Horizonte;Residencial;TV + Fibra;Ativo;53;Outro;4630;Vendedor_6
13122;ClienteNovo_3122;RJ;Volta Redonda;Empresarial;TV + Fibra;Ativo;64;Feminino;15955;Vendedor_48
13123;ClienteNovo_3123;GO;Anápolis;Empresarial;Móvel Controle;Ativo;68;Feminino;9112;Vendedor_31
13124;ClienteNovo_3124;SP;São Paulo;Residencial;Fibra 1GB;Ativo;38;Masculino;17037;Vendedor_12
13125;ClienteNovo_3125;DF;Brasília;Residencial;Móvel Pós;Ativo;73;Feminino;4893;Vendedor_17
13126;ClienteNovo_3126;PE;Petrolina;Residencial;Móvel Controle;Ativo;34;Feminino;13978;Vendedor_48
13127;ClienteNovo_3127;BA;Vitória da Conquista;Residencial;Móvel Pós;Ativo;19;Masculino;9395;Vendedor_24
13128;ClienteNovo_3128;SP;Campinas;Empresarial;Móvel Pós;Ativo;71;Masculino;5460;Vendedor_6
13129;ClienteNovo_3129;GO;Goiânia;Governo;Fibra 300MB;Ativo;18;Masculino;7567;Vendedor_19
13130;ClienteNovo_3130;CE;Juazeiro do Norte;Residencial;Fibra 600MB;Ativo;30;Feminino;2045;Vendedor_49
13131;ClienteNovo_3131;CE;Fortaleza;Empresarial;Móvel Controle;Ativo;33;Feminino;4614;Vendedor_41
13132;ClienteNovo_3132;RS;Porto Alegre;Governo;Móvel Pós;Ativo;72;Feminino;14911;Vendedor_46
13133;ClienteNovo_3133;RS;Caxias do Sul;Residencial;Fibra 600MB;Ativo;54;Feminino;18729;Vendedor_34
13134;ClienteNovo_3134;RJ;Volta Redonda;Residencial;TV + Fibra;Ativo;32;Feminino;3954;Vendedor_3
13135;ClienteNovo_3135;CE;Juazeiro do Norte;Residencial;TV + Fibra;Ativo;56;Feminino;8860;Vendedor_38
13136;ClienteNovo_3136;MG;Uberlândia;Residencial;TV + Fibra;Ativo;61;Masculino;1600;Vendedor_17
13137;ClienteNovo_3137;RJ;Volta Redonda;Governo;Fibra 1GB;Ativo;37;Masculino;19015;Vendedor_19
13138;ClienteNovo_3138;BA;Salvador;Residencial;Fibra 300MB;Ativo;71;Masculino;10861;Vendedor_4
13139;ClienteNovo_3139;RS;Porto Alegre;Residencial;Fibra 300MB;Ativo;67;Masculino;6847;Vendedor_13
13140;ClienteNovo_3140;PE;Olinda;Empresarial;Fibra 600MB;Ativo;31;Masculino;17862;Vendedor_9
13141;ClienteNovo_3141;RS;Caxias do Sul;Empresarial;Fibra 1GB;Ativo;20;Outro;16213;Vendedor_30
13142;ClienteNovo_3142;GO;Aparecida de Goiânia;Residencial;Fibra 600MB;Ativo;32;Feminino;13983;Vendedor_4
13143;ClienteNovo_3143;BA;Feira de Santana;Residencial;Fibra 300MB;Ativo;61;Masculino;10502;Vendedor_24
13144;ClienteNovo_3144;SP;Campinas;Residencial;Móvel Pós;Ativo;66;Masculino;18415;Vendedor_15
13145;ClienteNovo_3145;CE;Fortaleza;Residencial;Fibra 1GB;Ativo;23;Masculino;18660;Vendedor_9
13146;ClienteNovo_3146;PR;Londrina;Residencial;Móvel Pós;Ativo;26;Masculino;3919;Vendedor_20
13147;ClienteNovo_3147;SP;São Paulo;Empresarial;Móvel Pós;Ativo;60;Masculino;2894;Vendedor_50
13148;ClienteNovo_3148;RS;Caxias do Sul;Empresarial;TV + Fibra;Ativo;62;Feminino;15495;Vendedor_31
13149;ClienteNovo_3149;RS;Pelotas;Residencial;Móvel Controle;Ativo;18;Feminino;13028;Vendedor_32
13150;ClienteNovo_3150;SP;Campinas;Residencial;Móvel Pós;Ativo;55;Outro;18352;Vendedor_7
13151;ClienteNovo_3151;RJ;Niterói;Residencial;Fibra 300MB;Ativo;62;Feminino;1623;Vendedor_36
13152;ClienteNovo_3152;GO;Aparecida de Goiânia;Empresarial;Fibra 300MB;Ativo;56;Feminino;12437;Vendedor_5
13153;ClienteNovo_3153;RJ;Volta Redonda;Residencial;Fibra 1GB;Ativo;48;Feminino;14376;Vendedor_2
13154;ClienteNovo_3154;GO;Aparecida de Goiânia;Residencial;Móvel Controle;Ativo;53;Masculino;7038;Vendedor_9
13155;ClienteNovo_3155;BA;Vitória da Conquista;Empresarial;Fibra 600MB;Ativo;54;Masculino;4050;Vendedor_26
13156;ClienteNovo_3156;RJ;Volta Redonda;Empresarial;Móvel Pós;Ativo;43;Feminino;17168;Vendedor_17
13157;ClienteNovo_3157;PE;Olinda;Residencial;Móvel Pós;Ativo;51;Feminino;15216;Vendedor_32
13158;ClienteNovo_3158;PR;Maringá;Empresarial;Móvel Controle;Ativo;39;Feminino;15062;Vendedor_30
13159;ClienteNovo_3159;RJ;Niterói;Empresarial;Fibra 1GB;Ativo;53;Outro;18034;Vendedor_5
13160;ClienteNovo_3160;PR;Londrina;Residencial;Fibra 1GB;Ativo;63;Feminino;18022;Vendedor_43
13161;ClienteNovo_3161;BA;Vitória da Conquista;Residencial;Móvel Controle;Ativo;34;Masculino;11267;Vendedor_20
13162;ClienteNovo_3162;RS;Porto Alegre;Residencial;Fibra 300MB;Ativo;27;Feminino;16575;Vendedor_50
13163;ClienteNovo_3163;CE;Juazeiro do Norte;Residencial;TV + Fibra;Ativo;66;Masculino;6795;Vendedor_48
13164;ClienteNovo_3164;BA;Salvador;Residencial;TV + Fibra;Ativo;43;Feminino;16910;Vendedor_6
13165;ClienteNovo_3165;CE;Sobral;Residencial;Fibra 1GB;Ativo;27;Feminino;3952;Vendedor_8
13166;ClienteNovo_3166;MG;Juiz de Fora;Empresarial;TV + Fibra;Ativo;74;Feminino;2489;Vendedor_32
13167;ClienteNovo_3167;GO;Aparecida de Goiânia;Residencial;Fibra 1GB;Ativo;28;Masculino;14434;Vendedor_12
13168;ClienteNovo_3168;BA;Feira de Santana;Residencial;TV + Fibra;Ativo;48;Masculino;19440;Vendedor_26
13169;ClienteNovo_3169;BA;Salvador;Residencial;TV + Fibra;Ativo;35;Masculino;7578;Vendedor_20
13170;ClienteNovo_3170;DF;Brasília;Residencial;Móvel Pós;Ativo;45;Feminino;11660;Vendedor_40
13171;ClienteNovo_3171;SP;Campinas;Residencial;Fibra 300MB;Ativo;52;Feminino;12674;Vendedor_40
13172;ClienteNovo_3172;PR;Maringá;Residencial;Fibra 300MB;Ativo;66;Masculino;4756;Vendedor_13
13173;ClienteNovo_3173;DF;Brasília;Empresarial;Móvel Controle;Ativo;36;Masculino;19592;Vendedor_24
13174;ClienteNovo_3174;PR;Curitiba;Residencial;Fibra 1GB;Ativo;71;Feminino;6968;Vendedor_34
13175;ClienteNovo_3175;PE;Recife;Residencial;Móvel Controle;Ativo;74;Feminino;11065;Vendedor_8
13176;ClienteNovo_3176;PR;Maringá;Empresarial;Móvel Pós;Ativo;30;Feminino;18786;Vendedor_16
13177;ClienteNovo_3177;PE;Petrolina;Residencial;Fibra 600MB;Ativo;37;Masculino;4247;Vendedor_21
13178;ClienteNovo_3178;RS;Pelotas;Residencial;Móvel Controle;Ativo;53;Feminino;13751;Vendedor_22
13179;ClienteNovo_3179;BA;Feira de Santana;Residencial;Fibra 300MB;Ativo;23;Masculino;7792;Vendedor_31
13180;ClienteNovo_3180;GO;Goiânia;Empresarial;Móvel Controle;Ativo;61;Masculino;8029;Vendedor_21
13181;ClienteNovo_3181;CE;Fortaleza;Governo;Móvel Controle;Ativo;30;Feminino;6249;Vendedor_11
13182;ClienteNovo_3182;CE;Fortaleza;Residencial;Fibra 300MB;Ativo;50;Masculino;14335;Vendedor_21
13183;ClienteNovo_3183;CE;Juazeiro do Norte;Residencial;Fibra 1GB;Ativo;68;Feminino;7885;Vendedor_44
13184;ClienteNovo_3184;SP;Campinas;Residencial;Móvel Pós;Ativo;67;Feminino;1823;Vendedor_24
13185;ClienteNovo_3185;MG;Uberlândia;Governo;Fibra 1GB;Ativo;62;Masculino;14237;Vendedor_17
13186;ClienteNovo_3186;SP;Campinas;Empresarial;TV + Fibra;Ativo;72;Masculino;8495;Vendedor_5
13187;ClienteNovo_3187;DF;Brasília;Empresarial;Fibra 300MB;Ativo;67;Masculino;14267;Vendedor_11
13188;ClienteNovo_3188;MG;Uberlândia;Residencial;TV + Fibra;Ativo;37;Feminino;12802;Vendedor_8
13189;ClienteNovo_3189;PR;Curitiba;Residencial;Fibra 300MB;Ativo;69;Masculino;2682;Vendedor_6
13190;ClienteNovo_3190;PE;Olinda;Governo;Fibra 300MB;Ativo;64;Outro;13209;Vendedor_9
13191;ClienteNovo_3191;RS;Pelotas;Residencial;Móvel Pós;Ativo;60;Masculino;17807;Vendedor_29
13192;ClienteNovo_3192;RJ;Volta Redonda;Residencial;Fibra 1GB;Ativo;40;Feminino;19880;Vendedor_39
13193;ClienteNovo_3193;BA;Vitória da Conquista;Residencial;TV + Fibra;Ativo;27;Feminino;2588;Vendedor_6
13194;ClienteNovo_3194;BA;Salvador;Residencial;Fibra 1GB;Ativo;59;Masculino;11873;Vendedor_6
13195;ClienteNovo_3195;RJ;Volta Redonda;Empresarial;Fibra 1GB;Ativo;31;Feminino;11920;Vendedor_20
13196;ClienteNovo_3196;GO;Goiânia;Empresarial;Fibra 300MB;Ativo;67;Masculino;11453;Vendedor_27
13197;ClienteNovo_3197;DF;Brasília;Residencial;Fibra 600MB;Ativo;65;Feminino;19115;Vendedor_15
13198;ClienteNovo_3198;RJ;Volta Redonda;Empresarial;TV + Fibra;Ativo;21;Feminino;12776;Vendedor_24
13199;ClienteNovo_3199;SP;Campinas;Residencial;TV + Fibra;Ativo;31;Feminino;10469;Vendedor_8
13200;ClienteNovo_3200;PE;Petrolina;Residencial;Móvel Controle;Ativo;68;Feminino;10377;Vendedor_34
13201;ClienteNovo_3201;PR;Maringá;Residencial;Móvel Controle;Ativo;58;Masculino;9206;Vendedor_25
13202;ClienteNovo_3202;PR;Curitiba;Residencial;Fibra 300MB;Ativo;70;Feminino;11279;Vendedor_3
13203;ClienteNovo_3203;PE;Recife;Residencial;Fibra 300MB;Ativo;72;Feminino;8938;Vendedor_12
13204;ClienteNovo_3204;SP;Campinas;Residencial;Fibra 300MB;Ativo;59;Feminino;16189;Vendedor_29
13205;ClienteNovo_3205;RS;Pelotas;Residencial;Fibra 600MB;Ativo;48;Masculino;18102;Vendedor_50
13206;ClienteNovo_3206;RS;Pelotas;Governo;Móvel Pós;Ativo;45;Outro;9034;Vendedor_9
13207;ClienteNovo_3207;GO;Aparecida de Goiânia;Residencial;Móvel Pós;Ativo;48;Masculino;16644;Vendedor_19
13208;ClienteNovo_3208;RS;Caxias do Sul;Residencial;Fibra 300MB;Ativo;47;Masculino;17236;Vendedor_42
13209;ClienteNovo_3209;CE;Juazeiro do Norte;Residencial;Fibra 300MB;Ativo;23;Feminino;3257;Vendedor_25
13210;ClienteNovo_3210;RJ;Niterói;Empresarial;Fibra 600MB;Ativo;57;Masculino;13739;Vendedor_34
13211;ClienteNovo_3211;PR;Curitiba;Residencial;Fibra 600MB;Ativo;62;Masculino;15173;Vendedor_29
13212;ClienteNovo_3212;SP;São Paulo;Residencial;Móvel Controle;Ativo;24;Feminino;9650;Vendedor_23
13213;ClienteNovo_3213;SP;Campinas;Residencial;Fibra 600MB;Ativo;49;Feminino;3794;Vendedor_38
13214;ClienteNovo_3214;RS;Porto Alegre;Empresarial;Fibra 300MB;Ativo;59;Masculino;3564;Vendedor_19
13215;ClienteNovo_3215;SP;São Paulo;Residencial;Móvel Pós;Ativo;43;Feminino;11537;Vendedor_48
13216;ClienteNovo_3216;BA;Feira de Santana;Residencial;Fibra 1GB;Ativo;29;Masculino;2519;Vendedor_15
13217;ClienteNovo_3217;GO;Goiânia;Residencial;Fibra 600MB;Ativo;31;Feminino;8256;Vendedor_50
13218;ClienteNovo_3218;CE;Fortaleza;Residencial;Fibra 1GB;Ativo;58;Feminino;10680;Vendedor_10
13219;ClienteNovo_3219;PE;Olinda;Residencial;Fibra 300MB;Ativo;60;Feminino;7582;Vendedor_13
13220;ClienteNovo_3220;DF;Brasília;Empresarial;TV + Fibra;Ativo;47;Masculino;9811;Vendedor_38
13221;ClienteNovo_3221;PR;Londrina;Residencial;Móvel Controle;Ativo;26;Feminino;17913;Vendedor_5
13222;ClienteNovo_3222;MG;Uberlândia;Residencial;Fibra 300MB;Ativo;31;Feminino;2628;Vendedor_45
13223;ClienteNovo_3223;MG;Juiz de Fora;Residencial;Fibra 600MB;Ativo;37;Feminino;11022;Vendedor_16
13224;ClienteNovo_3224;CE;Juazeiro do Norte;Residencial;TV + Fibra;Ativo;69;Masculino;13051;Vendedor_28
13225;ClienteNovo_3225;MG;Juiz de Fora;Empresarial;TV + Fibra;Ativo;21;Feminino;7584;Vendedor_30
13226;ClienteNovo_3226;SP;São Paulo;Empresarial;Móvel Controle;Ativo;42;Masculino;8296;Vendedor_9
13227;ClienteNovo_3227;CE;Sobral;Residencial;Móvel Controle;Ativo;71;Feminino;17111;Vendedor_11
13228;ClienteNovo_3228;SP;Campinas;Empresarial;Móvel Pós;Ativo;20;Masculino;6083;Vendedor_25
13229;ClienteNovo_3229;RJ;Rio de Janeiro;Residencial;Fibra 300MB;Ativo;54;Masculino;19111;Vendedor_37
13230;ClienteNovo_3230;DF;Brasília;Residencial;Fibra 300MB;Ativo;45;Masculino;13365;Vendedor_18
13231;ClienteNovo_3231;RJ;Niterói;Residencial;Fibra 1GB;Ativo;27;Feminino;5247;Vendedor_12
13232;ClienteNovo_3232;RJ;Rio de Janeiro;Residencial;Móvel Pós;Ativo;27;Masculino;10031;Vendedor_2
13233;ClienteNovo_3233;PE;Recife;Residencial;Fibra 1GB;Ativo;61;Masculino;13738;Vendedor_1
13234;ClienteNovo_3234;BA;Salvador;Empresarial;Fibra 600MB;Ativo;37;Feminino;14552;Vendedor_17
13235;ClienteNovo_3235;BA;Vitória da Conquista;Empresarial;Fibra 1GB;Ativo;33;Masculino;19275;Vendedor_24
13236;ClienteNovo_3236;GO;Anápolis;Residencial;Fibra 1GB;Ativo;22;Feminino;18453;Vendedor_37
13237;ClienteNovo_3237;MG;Juiz de Fora;Empresarial;Móvel Controle;Ativo;73;Feminino;4060;Vendedor_36
13238;ClienteNovo_3238;BA;Feira de Santana;Residencial;Fibra 1GB;Ativo;25;Masculino;16073;Vendedor_29
13239;ClienteNovo_3239;RS;Porto Alegre;Residencial;Móvel Controle;Ativo;30;Feminino;18790;Vendedor_44
13240;ClienteNovo_3240;MG;Juiz de Fora;Residencial;Fibra 600MB;Ativo;39;Feminino;3980;Vendedor_20
13241;ClienteNovo_3241;CE;Sobral;Empresarial;Fibra 1GB;Ativo;25;Feminino;19830;Vendedor_46
13242;ClienteNovo_3242;MG;Juiz de Fora;Residencial;Móvel Pós;Ativo;46;Feminino;9549;Vendedor_46
13243;ClienteNovo_3243;CE;Fortaleza;Residencial;Fibra 600MB;Ativo;49;Masculino;13996;Vendedor_8
13244;ClienteNovo_3244;GO;Goiânia;Residencial;Móvel Controle;Ativo;61;Feminino;9265;Vendedor_8
13245;ClienteNovo_3245;SP;Campinas;Residencial;Móvel Pós;Ativo;41;Masculino;13944;Vendedor_48
13246;ClienteNovo_3246;MG;Uberlândia;Residencial;Fibra 600MB;Ativo;39;Feminino;19153;Vendedor_22
13247;ClienteNovo_3247;BA;Feira de Santana;Residencial;Fibra 300MB;Ativo;36;Feminino;3521;Vendedor_25
13248;ClienteNovo_3248;BA;Salvador;Residencial;Fibra 300MB;Ativo;42;Feminino;16295;Vendedor_9
13249;ClienteNovo_3249;BA;Salvador;Residencial;Fibra 600MB;Ativo;28;Feminino;14722;Vendedor_17
13250;ClienteNovo_3250;SP;Santos;Empresarial;Fibra 600MB;Ativo;65;Feminino;14215;Vendedor_17
13251;ClienteNovo_3251;RJ;Rio de Janeiro;Residencial;Fibra 1GB;Ativo;41;Feminino;5704;Vendedor_23
13252;ClienteNovo_3252;SP;Santos;Residencial;Fibra 1GB;Ativo;37;Feminino;7035;Vendedor_24
13253;ClienteNovo_3253;BA;Vitória da Conquista;Residencial;Fibra 600MB;Ativo;70;Masculino;18535;Vendedor_42
13254;ClienteNovo_3254;DF;Brasília;Residencial;Móvel Pós;Ativo;69;Feminino;19357;Vendedor_3
13255;ClienteNovo_3255;PR;Maringá;Residencial;Móvel Controle;Ativo;66;Masculino;17931;Vendedor_15
13256;ClienteNovo_3256;SP;São Paulo;Residencial;Fibra 600MB;Ativo;56;Feminino;6801;Vendedor_45
13257;ClienteNovo_3257;PR;Londrina;Residencial;Fibra 300MB;Ativo;62;Feminino;9166;Vendedor_2
13258;ClienteNovo_3258;RJ;Volta Redonda;Residencial;Fibra 1GB;Ativo;38;Masculino;18431;Vendedor_37
13259;ClienteNovo_3259;PE;Recife;Empresarial;Fibra 1GB;Ativo;46;Masculino;14369;Vendedor_10
13260;ClienteNovo_3260;DF;Brasília;Residencial;Fibra 300MB;Ativo;26;Feminino;5585;Vendedor_31
13261;ClienteNovo_3261;DF;Brasília;Residencial;Móvel Pós;Ativo;44;Feminino;9350;Vendedor_13
13262;ClienteNovo_3262;SP;Campinas;Residencial;TV + Fibra;Ativo;25;Masculino;8541;Vendedor_13
13263;ClienteNovo_3263;DF;Brasília;Residencial;Fibra 600MB;Ativo;51;Masculino;2753;Vendedor_27
13264;ClienteNovo_3264;CE;Fortaleza;Residencial;Móvel Pós;Ativo;64;Masculino;12820;Vendedor_4
13265;ClienteNovo_3265;SP;São Paulo;Residencial;Móvel Pós;Ativo;59;Feminino;13864;Vendedor_20
13266;ClienteNovo_3266;RS;Caxias do Sul;Residencial;Fibra 600MB;Ativo;51;Feminino;5809;Vendedor_18
13267;ClienteNovo_3267;MG;Juiz de Fora;Residencial;Móvel Pós;Ativo;26;Masculino;5590;Vendedor_48
13268;ClienteNovo_3268;PE;Petrolina;Empresarial;Fibra 300MB;Ativo;32;Feminino;16232;Vendedor_1
13269;ClienteNovo_3269;BA;Vitória da Conquista;Residencial;TV + Fibra;Ativo;33;Feminino;14145;Vendedor_43
13270;ClienteNovo_3270;MG;Uberlândia;Residencial;TV + Fibra;Ativo;47;Feminino;10537;Vendedor_33
13271;ClienteNovo_3271;MG;Uberlândia;Empresarial;Fibra 600MB;Ativo;54;Feminino;6745;Vendedor_47
13272;ClienteNovo_3272;BA;Salvador;Empresarial;Fibra 1GB;Ativo;53;Feminino;8919;Vendedor_43
13273;ClienteNovo_3273;MG;Uberlândia;Residencial;Fibra 600MB;Ativo;24;Outro;8977;Vendedor_18
13274;ClienteNovo_3274;CE;Juazeiro do Norte;Residencial;TV + Fibra;Ativo;74;Feminino;14697;Vendedor_26
13275;ClienteNovo_3275;RJ;Niterói;Empresarial;Fibra 1GB;Ativo;20;Masculino;2988;Vendedor_16
13276;ClienteNovo_3276;SP;Santos;Residencial;Móvel Controle;Ativo;49;Masculino;15625;Vendedor_43
13277;ClienteNovo_3277;DF;Brasília;Residencial;Fibra 600MB;Ativo;67;Feminino;2479;Vendedor_34
13278;ClienteNovo_3278;RS;Porto Alegre;Governo;Fibra 1GB;Ativo;66;Feminino;8724;Vendedor_44
13279;ClienteNovo_3279;SP;São Paulo;Residencial;Móvel Pós;Ativo;51;Feminino;19446;Vendedor_13
13280;ClienteNovo_3280;PR;Londrina;Empresarial;Móvel Controle;Ativo;62;Feminino;13984;Vendedor_1
13281;ClienteNovo_3281;SP;São Paulo;Residencial;Fibra 600MB;Ativo;57;Feminino;5264;Vendedor_44
13282;ClienteNovo_3282;SP;São Paulo;Empresarial;Fibra 1GB;Ativo;71;Masculino;5405;Vendedor_38
13283;ClienteNovo_3283;CE;Fortaleza;Residencial;Móvel Pós;Ativo;52;Masculino;17856;Vendedor_8
13284;ClienteNovo_3284;GO;Goiânia;Empresarial;Fibra 1GB;Ativo;73;Masculino;1667;Vendedor_37
13285;ClienteNovo_3285;DF;Brasília;Residencial;Fibra 600MB;Ativo;54;Masculino;6616;Vendedor_28
13286;ClienteNovo_3286;MG;Belo Horizonte;Residencial;Fibra 300MB;Ativo;23;Feminino;2341;Vendedor_48
13287;ClienteNovo_3287;RJ;Volta Redonda;Governo;Fibra 300MB;Ativo;72;Feminino;11406;Vendedor_19
13288;ClienteNovo_3288;GO;Goiânia;Residencial;Fibra 600MB;Ativo;53;Masculino;11263;Vendedor_25
13289;ClienteNovo_3289;SP;Campinas;Empresarial;Móvel Pós;Ativo;72;Feminino;9977;Vendedor_21
13290;ClienteNovo_3290;CE;Sobral;Empresarial;Móvel Controle;Ativo;27;Masculino;15069;Vendedor_38
13291;ClienteNovo_3291;PE;Recife;Residencial;Fibra 1GB;Ativo;30;Masculino;9533;Vendedor_19
13292;ClienteNovo_3292;GO;Anápolis;Residencial;Móvel Pós;Ativo;56;Feminino;13047;Vendedor_40
13293;ClienteNovo_3293;RS;Pelotas;Residencial;Fibra 1GB;Ativo;58;Masculino;7191;Vendedor_15
13294;ClienteNovo_3294;PE;Petrolina;Residencial;Fibra 300MB;Ativo;68;Masculino;6542;Vendedor_23
13295;ClienteNovo_3295;CE;Sobral;Residencial;Móvel Controle;Ativo;22;Feminino;6092;Vendedor_31
13296;ClienteNovo_3296;RJ;Rio de Janeiro;Residencial;Fibra 600MB;Ativo;54;Masculino;4143;Vendedor_35
13297;ClienteNovo_3297;SP;Campinas;Empresarial;Fibra 600MB;Ativo;74;Feminino;17553;Vendedor_35
13298;ClienteNovo_3298;CE;Fortaleza;Residencial;Fibra 300MB;Ativo;73;Masculino;4231;Vendedor_8
13299;ClienteNovo_3299;RJ;Rio de Janeiro;Empresarial;Fibra 600MB;Ativo;55;Masculino;16451;Vendedor_12
13300;ClienteNovo_3300;MG;Uberlândia;Governo;Móvel Controle;Ativo;46;Feminino;18438;Vendedor_30
13301;ClienteNovo_3301;SP;São Paulo;Governo;Móvel Controle;Ativo;73;Masculino;17444;Vendedor_42
13302;ClienteNovo_3302;PR;Curitiba;Empresarial;Fibra 600MB;Ativo;27;Feminino;7564;Vendedor_18
13303;ClienteNovo_3303;RS;Caxias do Sul;Empresarial;Móvel Pós;Ativo;50;Masculino;12220;Vendedor_45
